hour_of_year,day,hour_of_day,hour_label,energy_consumed_wh,energy_consumed_kwh,average_power_kw,active_vehicles,active_vehicle_records
7814,326,14,year hour 7814,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
7815,326,15,year hour 7815,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
7816,326,16,year hour 7816,69555.96,69.55596,69.55596,608.0,53372.0
7817,326,17,year hour 7817,68005.42,68.00542,68.00542,598.0,52153.0
7818,326,18,year hour 7818,70931.0,70.931,70.931,607.0,53552.0
7819,326,19,year hour 7819,67678.63,67.67863,67.67863,599.0,52674.0
7820,326,20,year hour 7820,68076.09,68.07609,68.07609,599.0,52651.0
7821,326,21,year hour 7821,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
7822,326,22,year hour 7822,67821.74,67.82174,67.82174,604.0,52967.0
7823,326,23,year hour 7823,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
7824,327,0,year hour 7824,84257.97,84.25797,84.25797,627.0,56190.0
7825,327,1,year hour 7825,67763.65,67.76365,67.76365,602.0,52182.0
7826,327,2,year hour 7826,67864.3,67.8643,67.8643,601.0,52088.0
7827,327,3,year hour 7827,67591.19,67.59119,67.59119,601.0,52786.0
7828,327,4,year hour 7828,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
7829,327,5,year hour 7829,68040.49,68.04049,68.04049,601.0,53095.0
7830,327,6,year hour 7830,71032.18,71.03218,71.03218,607.0,53189.0
7831,327,7,year hour 7831,68068.45,68.06845,68.06845,595.0,52165.0
7832,327,8,year hour 7832,69069.68000000001,69.06968,69.06968,604.0,53833.0
7833,327,9,year hour 7833,67953.64,67.95364,67.95364,604.0,52529.0
7834,327,10,year hour 7834,67944.94,67.94494,67.94494,602.0,52535.0
7835,327,11,year hour 7835,67802.9,67.8029,67.8029,588.0,52375.0
7836,327,12,year hour 7836,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
7837,327,13,year hour 7837,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
7838,327,14,year hour 7838,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
7839,327,15,year hour 7839,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
7840,327,16,year hour 7840,69555.96,69.55596,69.55596,608.0,53372.0
7841,327,17,year hour 7841,68005.42,68.00542,68.00542,598.0,52153.0
7842,327,18,year hour 7842,70931.0,70.931,70.931,607.0,53552.0
7843,327,19,year hour 7843,67678.63,67.67863,67.67863,599.0,52674.0
7844,327,20,year hour 7844,68076.09,68.07609,68.07609,599.0,52651.0
7845,327,21,year hour 7845,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
7846,327,22,year hour 7846,67821.74,67.82174,67.82174,604.0,52967.0
7847,327,23,year hour 7847,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
7848,328,0,year hour 7848,84257.97,84.25797,84.25797,627.0,56190.0
7849,328,1,year hour 7849,67763.65,67.76365,67.76365,602.0,52182.0
7850,328,2,year hour 7850,67864.3,67.8643,67.8643,601.0,52088.0
7851,328,3,year hour 7851,67591.19,67.59119,67.59119,601.0,52786.0
7852,328,4,year hour 7852,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
7853,328,5,year hour 7853,68040.49,68.04049,68.04049,601.0,53095.0
7854,328,6,year hour 7854,71032.18,71.03218,71.03218,607.0,53189.0
7855,328,7,year hour 7855,68068.45,68.06845,68.06845,595.0,52165.0
7856,328,8,year hour 7856,69069.68000000001,69.06968,69.06968,604.0,53833.0
7857,328,9,year hour 7857,67953.64,67.95364,67.95364,604.0,52529.0
7858,328,10,year hour 7858,67944.94,67.94494,67.94494,602.0,52535.0
7859,328,11,year hour 7859,67802.9,67.8029,67.8029,588.0,52375.0
7860,328,12,year hour 7860,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
7861,328,13,year hour 7861,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
7862,328,14,year hour 7862,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
7863,328,15,year hour 7863,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
7864,328,16,year hour 7864,69555.96,69.55596,69.55596,608.0,53372.0
7865,328,17,year hour 7865,68005.42,68.00542,68.00542,598.0,52153.0
7866,328,18,year hour 7866,70931.0,70.931,70.931,607.0,53552.0
7867,328,19,year hour 7867,67678.63,67.67863,67.67863,599.0,52674.0
7868,328,20,year hour 7868,68076.09,68.07609,68.07609,599.0,52651.0
7869,328,21,year hour 7869,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
7870,328,22,year hour 7870,67821.74,67.82174,67.82174,604.0,52967.0
7871,328,23,year hour 7871,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
7872,329,0,year hour 7872,84257.97,84.25797,84.25797,627.0,56190.0
7873,329,1,year hour 7873,67763.65,67.76365,67.76365,602.0,52182.0
7874,329,2,year hour 7874,67864.3,67.8643,67.8643,601.0,52088.0
7875,329,3,year hour 7875,67591.19,67.59119,67.59119,601.0,52786.0
7876,329,4,year hour 7876,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
7877,329,5,year hour 7877,68040.49,68.04049,68.04049,601.0,53095.0
7878,329,6,year hour 7878,71032.18,71.03218,71.03218,607.0,53189.0
7879,329,7,year hour 7879,68068.45,68.06845,68.06845,595.0,52165.0
7880,329,8,year hour 7880,69069.68000000001,69.06968,69.06968,604.0,53833.0
7881,329,9,year hour 7881,67953.64,67.95364,67.95364,604.0,52529.0
7882,329,10,year hour 7882,67944.94,67.94494,67.94494,602.0,52535.0
7883,329,11,year hour 7883,67802.9,67.8029,67.8029,588.0,52375.0
7884,329,12,year hour 7884,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
7885,329,13,year hour 7885,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
7886,329,14,year hour 7886,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
7887,329,15,year hour 7887,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
7888,329,16,year hour 7888,69555.96,69.55596,69.55596,608.0,53372.0
7889,329,17,year hour 7889,68005.42,68.00542,68.00542,598.0,52153.0
7890,329,18,year hour 7890,70931.0,70.931,70.931,607.0,53552.0
7891,329,19,year hour 7891,67678.63,67.67863,67.67863,599.0,52674.0
7892,329,20,year hour 7892,68076.09,68.07609,68.07609,599.0,52651.0
7893,329,21,year hour 7893,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
7894,329,22,year hour 7894,67821.74,67.82174,67.82174,604.0,52967.0
7895,329,23,year hour 7895,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
7896,330,0,year hour 7896,84257.97,84.25797,84.25797,627.0,56190.0
7897,330,1,year hour 7897,67763.65,67.76365,67.76365,602.0,52182.0
7898,330,2,year hour 7898,67864.3,67.8643,67.8643,601.0,52088.0
7899,330,3,year hour 7899,67591.19,67.59119,67.59119,601.0,52786.0
7900,330,4,year hour 7900,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
7901,330,5,year hour 7901,68040.49,68.04049,68.04049,601.0,53095.0
7902,330,6,year hour 7902,71032.18,71.03218,71.03218,607.0,53189.0
7903,330,7,year hour 7903,68068.45,68.06845,68.06845,595.0,52165.0
7904,330,8,year hour 7904,69069.68000000001,69.06968,69.06968,604.0,53833.0
7905,330,9,year hour 7905,67953.64,67.95364,67.95364,604.0,52529.0
7906,330,10,year hour 7906,67944.94,67.94494,67.94494,602.0,52535.0
7907,330,11,year hour 7907,67802.9,67.8029,67.8029,588.0,52375.0
7908,330,12,year hour 7908,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
7909,330,13,year hour 7909,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
7910,330,14,year hour 7910,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
7911,330,15,year hour 7911,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
7912,330,16,year hour 7912,69555.96,69.55596,69.55596,608.0,53372.0
7913,330,17,year hour 7913,68005.42,68.00542,68.00542,598.0,52153.0
7914,330,18,year hour 7914,70931.0,70.931,70.931,607.0,53552.0
7915,330,19,year hour 7915,67678.63,67.67863,67.67863,599.0,52674.0
7916,330,20,year hour 7916,68076.09,68.07609,68.07609,599.0,52651.0
7917,330,21,year hour 7917,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
7918,330,22,year hour 7918,67821.74,67.82174,67.82174,604.0,52967.0
7919,330,23,year hour 7919,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
7920,331,0,year hour 7920,84257.97,84.25797,84.25797,627.0,56190.0
7921,331,1,year hour 7921,67763.65,67.76365,67.76365,602.0,52182.0
7922,331,2,year hour 7922,67864.3,67.8643,67.8643,601.0,52088.0
7923,331,3,year hour 7923,67591.19,67.59119,67.59119,601.0,52786.0
7924,331,4,year hour 7924,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
7925,331,5,year hour 7925,68040.49,68.04049,68.04049,601.0,53095.0
7926,331,6,year hour 7926,71032.18,71.03218,71.03218,607.0,53189.0
7927,331,7,year hour 7927,68068.45,68.06845,68.06845,595.0,52165.0
7928,331,8,year hour 7928,69069.68000000001,69.06968,69.06968,604.0,53833.0
7929,331,9,year hour 7929,67953.64,67.95364,67.95364,604.0,52529.0
7930,331,10,year hour 7930,67944.94,67.94494,67.94494,602.0,52535.0
7931,331,11,year hour 7931,67802.9,67.8029,67.8029,588.0,52375.0
7932,331,12,year hour 7932,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
7933,331,13,year hour 7933,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
7934,331,14,year hour 7934,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
7935,331,15,year hour 7935,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
7936,331,16,year hour 7936,69555.96,69.55596,69.55596,608.0,53372.0
7937,331,17,year hour 7937,68005.42,68.00542,68.00542,598.0,52153.0
7938,331,18,year hour 7938,70931.0,70.931,70.931,607.0,53552.0
7939,331,19,year hour 7939,67678.63,67.67863,67.67863,599.0,52674.0
7940,331,20,year hour 7940,68076.09,68.07609,68.07609,599.0,52651.0
7941,331,21,year hour 7941,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
7942,331,22,year hour 7942,67821.74,67.82174,67.82174,604.0,52967.0
7943,331,23,year hour 7943,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
7944,332,0,year hour 7944,84257.97,84.25797,84.25797,627.0,56190.0
7945,332,1,year hour 7945,67763.65,67.76365,67.76365,602.0,52182.0
7946,332,2,year hour 7946,67864.3,67.8643,67.8643,601.0,52088.0
7947,332,3,year hour 7947,67591.19,67.59119,67.59119,601.0,52786.0
7948,332,4,year hour 7948,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
7949,332,5,year hour 7949,68040.49,68.04049,68.04049,601.0,53095.0
7950,332,6,year hour 7950,71032.18,71.03218,71.03218,607.0,53189.0
7951,332,7,year hour 7951,68068.45,68.06845,68.06845,595.0,52165.0
7952,332,8,year hour 7952,69069.68000000001,69.06968,69.06968,604.0,53833.0
7953,332,9,year hour 7953,67953.64,67.95364,67.95364,604.0,52529.0
7954,332,10,year hour 7954,67944.94,67.94494,67.94494,602.0,52535.0
7955,332,11,year hour 7955,67802.9,67.8029,67.8029,588.0,52375.0
7956,332,12,year hour 7956,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
7957,332,13,year hour 7957,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
7958,332,14,year hour 7958,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
7959,332,15,year hour 7959,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
7960,332,16,year hour 7960,69555.96,69.55596,69.55596,608.0,53372.0
7961,332,17,year hour 7961,68005.42,68.00542,68.00542,598.0,52153.0
7962,332,18,year hour 7962,70931.0,70.931,70.931,607.0,53552.0
7963,332,19,year hour 7963,67678.63,67.67863,67.67863,599.0,52674.0
7964,332,20,year hour 7964,68076.09,68.07609,68.07609,599.0,52651.0
7965,332,21,year hour 7965,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
7966,332,22,year hour 7966,67821.74,67.82174,67.82174,604.0,52967.0
7967,332,23,year hour 7967,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
7968,333,0,year hour 7968,84257.97,84.25797,84.25797,627.0,56190.0
7969,333,1,year hour 7969,67763.65,67.76365,67.76365,602.0,52182.0
7970,333,2,year hour 7970,67864.3,67.8643,67.8643,601.0,52088.0
7971,333,3,year hour 7971,67591.19,67.59119,67.59119,601.0,52786.0
7972,333,4,year hour 7972,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
7973,333,5,year hour 7973,68040.49,68.04049,68.04049,601.0,53095.0
7974,333,6,year hour 7974,71032.18,71.03218,71.03218,607.0,53189.0
7975,333,7,year hour 7975,68068.45,68.06845,68.06845,595.0,52165.0
7976,333,8,year hour 7976,69069.68000000001,69.06968,69.06968,604.0,53833.0
7977,333,9,year hour 7977,67953.64,67.95364,67.95364,604.0,52529.0
7978,333,10,year hour 7978,67944.94,67.94494,67.94494,602.0,52535.0
7979,333,11,year hour 7979,67802.9,67.8029,67.8029,588.0,52375.0
7980,333,12,year hour 7980,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
7981,333,13,year hour 7981,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
7982,333,14,year hour 7982,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
7983,333,15,year hour 7983,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
7984,333,16,year hour 7984,69555.96,69.55596,69.55596,608.0,53372.0
7985,333,17,year hour 7985,68005.42,68.00542,68.00542,598.0,52153.0
7986,333,18,year hour 7986,70931.0,70.931,70.931,607.0,53552.0
7987,333,19,year hour 7987,67678.63,67.67863,67.67863,599.0,52674.0
7988,333,20,year hour 7988,68076.09,68.07609,68.07609,599.0,52651.0
7989,333,21,year hour 7989,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
7990,333,22,year hour 7990,67821.74,67.82174,67.82174,604.0,52967.0
7991,333,23,year hour 7991,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
7992,334,0,year hour 7992,84257.97,84.25797,84.25797,627.0,56190.0
7993,334,1,year hour 7993,67763.65,67.76365,67.76365,602.0,52182.0
7994,334,2,year hour 7994,67864.3,67.8643,67.8643,601.0,52088.0
7995,334,3,year hour 7995,67591.19,67.59119,67.59119,601.0,52786.0
7996,334,4,year hour 7996,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
7997,334,5,year hour 7997,68040.49,68.04049,68.04049,601.0,53095.0
7998,334,6,year hour 7998,71032.18,71.03218,71.03218,607.0,53189.0
7999,334,7,year hour 7999,68068.45,68.06845,68.06845,595.0,52165.0
8000,334,8,year hour 8000,69069.68000000001,69.06968,69.06968,604.0,53833.0
8001,334,9,year hour 8001,67953.64,67.95364,67.95364,604.0,52529.0
8002,334,10,year hour 8002,67944.94,67.94494,67.94494,602.0,52535.0
8003,334,11,year hour 8003,67802.9,67.8029,67.8029,588.0,52375.0
8004,334,12,year hour 8004,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
8005,334,13,year hour 8005,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
8006,334,14,year hour 8006,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
8007,334,15,year hour 8007,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
8008,334,16,year hour 8008,69555.96,69.55596,69.55596,608.0,53372.0
8009,334,17,year hour 8009,68005.42,68.00542,68.00542,598.0,52153.0
8010,334,18,year hour 8010,70931.0,70.931,70.931,607.0,53552.0
8011,334,19,year hour 8011,67678.63,67.67863,67.67863,599.0,52674.0
8012,334,20,year hour 8012,68076.09,68.07609,68.07609,599.0,52651.0
8013,334,21,year hour 8013,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
8014,334,22,year hour 8014,67821.74,67.82174,67.82174,604.0,52967.0
8015,334,23,year hour 8015,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
8016,335,0,year hour 8016,84257.97,84.25797,84.25797,627.0,56190.0
8017,335,1,year hour 8017,67763.65,67.76365,67.76365,602.0,52182.0
8018,335,2,year hour 8018,67864.3,67.8643,67.8643,601.0,52088.0
8019,335,3,year hour 8019,67591.19,67.59119,67.59119,601.0,52786.0
8020,335,4,year hour 8020,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
8021,335,5,year hour 8021,68040.49,68.04049,68.04049,601.0,53095.0
8022,335,6,year hour 8022,71032.18,71.03218,71.03218,607.0,53189.0
8023,335,7,year hour 8023,68068.45,68.06845,68.06845,595.0,52165.0
8024,335,8,year hour 8024,69069.68000000001,69.06968,69.06968,604.0,53833.0
8025,335,9,year hour 8025,67953.64,67.95364,67.95364,604.0,52529.0
8026,335,10,year hour 8026,67944.94,67.94494,67.94494,602.0,52535.0
8027,335,11,year hour 8027,67802.9,67.8029,67.8029,588.0,52375.0
8028,335,12,year hour 8028,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
8029,335,13,year hour 8029,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
8030,335,14,year hour 8030,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
8031,335,15,year hour 8031,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
8032,335,16,year hour 8032,69555.96,69.55596,69.55596,608.0,53372.0
8033,335,17,year hour 8033,68005.42,68.00542,68.00542,598.0,52153.0
8034,335,18,year hour 8034,70931.0,70.931,70.931,607.0,53552.0
8035,335,19,year hour 8035,67678.63,67.67863,67.67863,599.0,52674.0
8036,335,20,year hour 8036,68076.09,68.07609,68.07609,599.0,52651.0
8037,335,21,year hour 8037,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
8038,335,22,year hour 8038,67821.74,67.82174,67.82174,604.0,52967.0
8039,335,23,year hour 8039,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
8040,336,0,year hour 8040,84257.97,84.25797,84.25797,627.0,56190.0
8041,336,1,year hour 8041,67763.65,67.76365,67.76365,602.0,52182.0
8042,336,2,year hour 8042,67864.3,67.8643,67.8643,601.0,52088.0
8043,336,3,year hour 8043,67591.19,67.59119,67.59119,601.0,52786.0
8044,336,4,year hour 8044,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
8045,336,5,year hour 8045,68040.49,68.04049,68.04049,601.0,53095.0
8046,336,6,year hour 8046,71032.18,71.03218,71.03218,607.0,53189.0
8047,336,7,year hour 8047,68068.45,68.06845,68.06845,595.0,52165.0
8048,336,8,year hour 8048,69069.68000000001,69.06968,69.06968,604.0,53833.0
8049,336,9,year hour 8049,67953.64,67.95364,67.95364,604.0,52529.0
8050,336,10,year hour 8050,67944.94,67.94494,67.94494,602.0,52535.0
8051,336,11,year hour 8051,67802.9,67.8029,67.8029,588.0,52375.0
8052,336,12,year hour 8052,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
8053,336,13,year hour 8053,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
8054,336,14,year hour 8054,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
8055,336,15,year hour 8055,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
8056,336,16,year hour 8056,69555.96,69.55596,69.55596,608.0,53372.0
8057,336,17,year hour 8057,68005.42,68.00542,68.00542,598.0,52153.0
8058,336,18,year hour 8058,70931.0,70.931,70.931,607.0,53552.0
8059,336,19,year hour 8059,67678.63,67.67863,67.67863,599.0,52674.0
8060,336,20,year hour 8060,68076.09,68.07609,68.07609,599.0,52651.0
8061,336,21,year hour 8061,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
8062,336,22,year hour 8062,67821.74,67.82174,67.82174,604.0,52967.0
8063,336,23,year hour 8063,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
8064,337,0,year hour 8064,84257.97,84.25797,84.25797,627.0,56190.0
8065,337,1,year hour 8065,67763.65,67.76365,67.76365,602.0,52182.0
8066,337,2,year hour 8066,67864.3,67.8643,67.8643,601.0,52088.0
8067,337,3,year hour 8067,67591.19,67.59119,67.59119,601.0,52786.0
8068,337,4,year hour 8068,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
8069,337,5,year hour 8069,68040.49,68.04049,68.04049,601.0,53095.0
8070,337,6,year hour 8070,71032.18,71.03218,71.03218,607.0,53189.0
8071,337,7,year hour 8071,68068.45,68.06845,68.06845,595.0,52165.0
8072,337,8,year hour 8072,69069.68000000001,69.06968,69.06968,604.0,53833.0
8073,337,9,year hour 8073,67953.64,67.95364,67.95364,604.0,52529.0
8074,337,10,year hour 8074,67944.94,67.94494,67.94494,602.0,52535.0
